0,0,0.029923895373940468
11,0,1.0021276473999023
21,0,0.28876441717147827
31,0,0.2930005192756653
0,1,0.028888266533613205
41,0,1.1971989870071411
11,1,1.0017197132110596
51,0,0.810094952583313
21,1,0.1614416539669037
31,1,0.26137131452560425
61,0,1.2887189388275146
71,0,1.301135778427124
81,0,1.3409745693206787
91,0,1.4360122680664062
0,2,0.027833890169858932
41,1,0.8974661231040955
51,1,0.40300726890563965
11,2,1.0014166831970215
31,2,0.5397006273269653
61,1,1.2882118225097656
21,2,0.534724771976471
71,1,1.3006525039672852
81,1,1.2839456796646118
91,1,1.4415125846862793
0,3,0.02702569216489792
41,2,0.7888597249984741
51,2,0.8870477676391602
11,3,1.001133918762207
71,2,0.9282559752464294
31,3,0.6367062926292419
61,2,1.1652371883392334
81,2,0.8633973598480225
91,2,0.921137809753418
21,3,0.45086437463760376
0,4,0.024959227070212364
41,3,0.9476921558380127
51,3,0.343967080116272
71,3,1.002015233039856
81,3,1.400431752204895
11,4,1.0008509159088135
31,4,0.6635065078735352
61,3,0.7730990648269653
91,3,1.3311271667480469
21,4,0.35676810145378113
41,4,1.1979036331176758
0,5,0.024310754612088203
51,4,0.6364610195159912
81,4,1.05397629737854
71,4,1.3000080585479736
61,4,1.2877980470657349
31,5,0.6857174634933472
11,5,0.8044689297676086
91,4,0.7870029211044312
21,5,0.3260533809661865
51,5,0.5087912082672119
41,5,0.7515445947647095
0,6,0.023651668801903725
71,5,1.0149716138839722
81,5,1.3804689645767212
91,5,1.3394705057144165
61,5,1.2878596782684326
31,6,0.6289432048797607
11,6,1.0010037422180176
21,6,0.42398807406425476
51,6,0.6135278940200806
71,6,1.2999714612960815
41,6,0.9845040440559387
81,6,1.3493027687072754
91,6,0.7983969449996948
0,7,0.0234551802277565
31,7,0.5881878137588501
61,6,0.27687305212020874
11,7,1.0010240077972412
21,7,0.36417752504348755
41,7,1.1973636150360107
51,7,0.7289801239967346
71,7,0.5389386415481567
81,7,1.3984373807907104
91,7,1.3474187850952148
0,8,0.02288915403187275
31,8,0.6204042434692383
61,7,1.0502656698226929
11,8,1.001042366027832
81,8,0.9174454212188721
41,8,1.1973226070404053
51,8,0.6238861680030823
71,8,1.1596044301986694
21,8,0.326002836227417
91,8,1.260064721107483
0,9,0.027665551751852036
31,9,0.32110118865966797
61,8,1.2879565954208374
11,9,0.7878365516662598
81,9,1.3234152793884277
41,9,0.6889363527297974
51,9,0.8975235223770142
71,9,1.2999837398529053
21,9,0.2774534225463867
91,9,1.0148780345916748
31,10,0.6799145936965942
